Id,Predicted
333,0.10456798549884956
334,0.1274420889409698
335,0.3148667399739995
336,0.07576007927042663
337,0.394995586031603
338,0.13934296812574357
339,0.12941925480186106
340,0.07778115321997285
341,0.10350909987484246
342,0.31586828552393886
343,0.0596168267934671
344,0.02107840974210998
345,0.6670515405536724
346,0.05944442153530514
347,0.31741111271327477
348,0.29871789277842387
349,0.043437835010594776
350,0.025414976430808964
351,0.3928451146640766
352,0.032749322480971774
353,0.038329461363425306
354,0.009420866795112668
355,0.06269958588950057
356,0.19852686867838673
357,0.584797397389058
358,0.004513097527689536
359,0.11675647083268291
360,0.015372123830531716
361,0.01640588039300499
362,0.30045710763692535
363,0.24085891872248383
364,0.10122229592761252
365,0.14474882687667143
366,0.18991059357085935
367,0.2615779126661131
368,0.16563351276749563
369,0.10018720257679888
370,0.28541576785068073
371,0.28610005532679555
372,0.25538225795395075
373,0.13998551082866686
374,0.5991995125696645
375,0.2647265264290862
376,0.5731508415604385
377,0.22913046556962346
378,0.00940030889847545
379,0.28532481411148763
380,0.17973680994406685
381,0.013051000969040256
382,0.07624855141172918
383,0.025990503093129686
384,0.7636235204841654
385,0.24611965606742447
386,0.0301037068626911
387,0.34810048020863116
388,0.09436619130619396
389,0.09746903336327478
390,0.3245369679697007
391,0.12783813086195556
392,0.31356398494155446
393,0.05332619241849541
394,0.07819224389268956
395,0.14157274864477853
396,0.11942095704201254
397,0.0821734855028451
398,0.10036919164665668
399,0.134664894974445
400,0.07046827738433663
401,0.07907061579684481
402,0.021066789570011794
403,0.053004450656053345
404,0.480832559489786
405,0.3907954514944458
406,0.010835535849821333
407,0.0526331426976188
408,0.07483165648013382
409,0.023080155790529053
410,0.0023872762765190245
411,0.016897535430658236
412,0.12260880313892471
413,0.47262434981753465
414,0.026053559818223507
415,0.09482876183393003
416,0.012271926183802372
417,0.41519542157879585
418,0.16811173257687695
419,0.1219779696513073
420,0.09652273461826216
421,0.00690003592308484
422,0.1902846276874178
423,0.015819209102362838
424,0.15595603965695248
425,0.026293045832010416
426,0.7507018020964514
427,0.46071119736102156
428,0.4197395710176775
429,0.13269084531427622
430,0.47872697139364895
431,0.18409038098532102
432,0.06196288352407908
433,0.2572429252943713
434,0.0369537862755759
435,0.06088227723672992
436,0.022420935704088523
437,0.008810714640688706
438,0.3941377967357579
439,0.052335409835245324
440,0.5866429734112653
441,0.12897594051670302
442,0.0034711021086008126
443,0.5702990454278725
444,0.3587273798692575
445,0.104903551290062
446,0.32859551030235806
447,0.48563653302531384
448,0.021926952037156423
449,0.030552280495567668
450,0.19857396001852165
451,0.8345092392883227
452,0.032404120262206966
453,0.1539759487740474
454,0.23157458227900127
455,0.01376202956584807
456,0.08839368928345276
457,0.020045596428397646
458,0.23363257488923675
459,0.024080500015696574
460,0.04114759401590902
461,0.16064887600952488
462,0.025238450301648046
463,0.011655981549351671
464,0.060722169474886886
465,0.4164287140468511
466,0.30604401672398707
467,0.41998329876926177
468,0.3419064856905095
469,0.2933685123380618
470,0.034570370098624695
471,0.047853494237175734
472,0.2597634486245436
473,0.11086166900892444
474,0.4225255685775403
475,0.08957574587325526
476,0.03421879155018599
477,0.3682573858624296
478,0.016470140189480963
479,0.0765110504895155
480,0.1324546957469244
481,0.3367358840170393
482,0.5409573983361049
483,0.022593419543084803
484,0.20000577856722007
485,0.03178924145488296
486,0.043101663867149045
487,0.06753831444499923
488,0.15329762998541863
489,0.8263157582198706
490,0.33841325540634315
491,0.06794021903817477
492,0.056436789275494545
493,0.04991235713055679
494,0.25538513375091737
495,0.5568135897648835
496,0.4150400223454653
497,0.07702339147716115
498,0.2941070730387933
499,0.7308463419028075
500,0.25321938070020944
501,0.22603083158306966
502,0.006253459701444297
503,0.24025489348483725
504,0.052698122108431555
505,0.08425308848949355
506,0.4042840700166665
507,0.14051154114310188
508,0.18930229202725857
509,0.032513418669528914
510,0.0631224434309322
511,0.1571912006917888
512,0.12617762951018485
513,0.03800493600578907
514,0.444214653371869
515,0.021995036627538524
516,0.09859342159730916
517,0.2165959513798607
518,0.3646009127323699
519,0.004325255403463654
520,0.03570872744780612
521,0.19918329290736503
522,0.4156537441885588
523,0.07153262944092718
524,0.15922487495910337
525,0.025454838786121533
526,0.007249183207076306
527,0.4245794340118074
528,0.030897346864358795
529,0.8307783289871637
530,0.13069181248616718
531,0.05168211707635087
532,0.011088655005929171
533,0.2504720076503203
534,0.34376276999020106
535,0.04246230955223632
536,0.015469926909433713
537,0.7383182290538478
538,0.05137538919706758
539,0.15955350555912992
540,0.3223852141221893
541,0.21146586268541612
542,0.022439521314420084
543,0.10614121866278672
544,0.4134956448853551
545,0.7112559242394377
546,0.18970088896040946
547,0.04427163179168294
548,0.12226953293114211
549,0.20208059867459396
550,0.3772741175882672
551,0.30951371872739464
552,0.1892341422873956
553,0.061009265664264706
554,0.19565915673792694
555,0.03951222959268537
556,0.11687952373744206
557,0.6405790598230028
558,0.04800735591334097
559,0.5938943500488133
560,0.057317055382637365
561,0.02258513857848808
562,0.12119282999320151
563,0.23418037556111293
564,0.5547216676943557
565,0.06927732090277132
566,0.41627294438047746
567,0.010604014954513819
568,0.3421705575718183
569,0.07793326071411574
570,0.011063698164115909
571,0.5210626852102351
572,0.5420573574187322
573,0.08531787219475002
574,0.02883688319671263
575,0.03907708505152651
576,0.08990163561540171
577,0.03149462764377903
578,0.049053358507106834
579,0.5356873819378414
580,0.04127791032932536
581,0.1814721368482373
582,0.01224610440955197
583,0.4439234753781514
584,0.10701514342758213
585,0.2319792497418144
586,0.12426168922406236
587,0.176039473814677
588,0.00988057724941917
589,0.027901529463908434
590,0.5434181553056441
591,0.1525747745753053
592,0.031183058412107396
593,0.01045386158354646
594,0.03679158282049777
595,0.5435290300609706
596,0.03205773117775687
597,0.03992885860757688
598,0.4255772717764658
599,0.1748031302320912
600,0.1589914525358109
601,0.16744647727532697
602,0.04539171283427124
603,0.37632124243991605
604,0.1775670999443465
605,0.4854630932829672
606,0.0809777314709172
607,0.3800522388462738
608,0.03152408844823729
609,0.13176494826514926
610,0.1043550580019394
611,0.2527790085063516
612,0.6695569901960791
613,0.39789788636894896
614,0.3746061881482868
615,0.1046080076273005
616,0.5956707634403723
617,0.08599401780545118
618,0.0018419845145249813
619,0.29884898670663823
620,0.5621684382546461
621,0.1081516770723365
622,0.10454739283416303
623,0.6793278379601942
624,0.05333495264393576
625,0.38618408575562957
626,0.36138431495343326
627,0.20324087618156814
628,0.20118315282325175
629,0.1332898880208658
630,0.028958650213207572
631,0.22629772166396933
632,0.018480189634726564
633,0.016011501173610963
634,0.026376540340117664
635,0.36092264555776027
636,0.27328437106348846
637,0.27885189393815185
638,0.014735962865831889
639,0.06530410120394983
640,0.048732500003285543
641,0.1516582387144755
642,0.537212931070906
643,0.5021996679501712
644,0.11486715481189376
645,0.40661993050176853
646,0.3993138076812587
647,0.21743902614578045
648,0.052180785569655164
649,0.1275883993819883
650,0.8388635597013585
651,0.11208166398992421
652,0.02141420407333231
653,0.3999022675635191
654,0.6635337188904219
655,0.04241827626167725
656,0.10402219034319471
657,0.10107345233557709
658,0.25768413775569676
659,0.18661939609489944
660,0.044687151695534985
661,0.3175933667836803
662,0.3265778665010754
663,0.7697548705425962
664,0.03357852005706764
665,0.3813913454007382
666,0.19528912694820216
667,0.21007625545859113
668,0.29720638456584814
669,0.012325676656731557
670,0.05334322909849365
671,0.020920726811555594
672,0.015658019046553368
673,0.018476416426301965
674,0.029306219496102168
675,0.20498930388588057
676,0.3352352755134067
677,0.064016559381227
678,0.16346741371402526
679,0.4946900543124435
680,0.0936141625946546
681,0.19085531104312167
682,0.030035308202787082
683,0.04625394258350945
684,0.030979115549101776
685,0.24891207475781957
686,0.5097086235833507
687,0.19430186855449397
688,0.4764128070127844
689,0.24191784127945112
690,0.17667294662059688
691,0.22566742605128579
692,0.12560072107017453
693,0.060003420853773616
694,0.017410763277419975
695,0.15971157674007516
696,0.01350390854128824
697,0.17613991031723303
698,0.14209532182466145
699,0.00888698851322188
700,0.6062960684198929
701,0.04376274375595954
702,0.43738560086757183
703,0.11879287594062166
704,0.21591913388851133
705,0.46579437814746383
706,0.3583806895613398
707,0.2872061587805885
708,0.17976653129034964
709,0.045291958777273045
710,0.378724877566719
711,0.010097185883789595
712,0.00915113110985232
713,0.03486501983888881
714,0.3032286115419721
715,0.01503820874496754
716,0.4986493210899466
717,0.05784631998165777
718,0.40878370052304835
719,0.030961660724863
720,0.767555920258457
721,0.38646455424166215
722,0.2861311573152301
723,0.07397194263762959
724,0.12313855666119586
725,0.21939427217372573
726,0.5706929389570498
727,0.14788805195705668
728,0.014477358064038357
729,0.41040184819586367
730,0.24615295115680413
731,0.016409232618125283
732,0.7621361427625385
733,0.5947638125882911
734,0.3954076785406749
735,0.07202515416329357
736,0.16172616352268476
737,0.015132736136402042
738,0.19297902875947595
739,0.32938705973665383
740,0.013964240394442667
741,0.2419677195540919
742,0.02943175524707561
743,0.09147186668074866
744,0.049668228249927074
745,0.45738542146074473
746,0.2221712397548158
747,0.027923452341116962
748,0.054583520190037815
749,0.0406108929962453
750,0.278110472618782
751,0.005494308127565399
752,0.0016275776898574473
753,0.0514456989582401
754,0.0052631724620293184
755,0.2268489527999536
756,0.24738227829752318
757,0.3290559863222012
758,0.9049466049739412
759,0.08706569427620843
760,0.355049510902064
761,0.0811616121843744
762,0.04881642586357181
763,0.28149080594341436
764,0.03719882285979917
765,0.6235820468921314
766,0.22496014928560512
767,0.5278175522538782
768,0.029393721028512215
769,0.03550414304788053
770,0.41044331517891924
771,0.03272287340793821
772,0.46493979700566435
773,0.009853845359816305
774,0.004204728618766664
775,0.002285708278454563
776,0.12261111996870941
777,0.3368272261082558
778,0.035255178865236804
779,0.539341192135459
780,0.44151102514704915
781,0.7732914480050594
782,0.5010783729149063
783,0.08041030138307574
784,0.5252529291460917
785,0.21024345948333717
786,0.15501113196012187
787,0.5448526766318936
788,0.07605157914933099
789,0.1965139785684002
790,0.013231819071501916
791,0.026415958442910354
792,0.030365955717283802
793,0.02722721518025008
794,0.008961403893522846
795,0.11821583601749706
796,0.5139640472419695
797,0.0878554195337743
798,0.7059149133111505
799,0.07298381980524629
800,0.008426333729084374
801,0.17272006371976795
802,0.7287268605552335
803,0.6411411442247876
804,0.2445143863664996
805,0.6282681848720454
806,0.30395862028525394
807,0.25297670239504716
808,0.05869697777577652
809,0.004776324577564537
810,0.14199444082587145
811,0.1389176760838989
812,0.16935044662912485
813,0.7918675172572351
814,0.037791882074615674
815,0.07634652063114226
816,0.03318168422065889
817,0.5154141395385001
818,0.09053612769008121
819,0.5869944647261165
820,0.011691390555046904
821,0.09568192290727869
822,0.4375885761527204
823,0.015800210304342394
824,0.005325074319512593
825,0.18108268702553787
826,0.11272499718697446
827,0.013518251383742248
828,0.05219357526020553
829,0.08234235817902714
830,0.2173633445262814
831,0.027554594198012223
832,0.49170252134237236
833,0.05182707911170491
834,0.2720576760332426
835,0.4324345081127706
836,0.07075546201712625
837,0.21365566783294512
838,0.004569058347573775
839,0.6034249688055829
840,0.03108691400605303
841,0.03790887885748168
842,0.015692888838279694
843,0.20528638156903117
844,0.32250230148575026
845,0.22306238142020246
846,0.2466453495729604
847,0.03105483989406539
848,0.5133819441206691
849,0.17389766667000728
850,0.02482428297768367
851,0.1309617540350404
852,0.2578507576671278
853,0.4867095367820435
854,0.12301899859651665
855,0.6327692569597962
856,0.21803714348649092
857,0.4574009613625289
858,0.15402441949978832
859,0.0712278459713088
860,0.020686286689643625
861,0.06755405424208996
862,0.16721600076757967
863,0.16372914399644198
864,0.2498135433165958
865,0.18957789020375987
866,0.10401277886806368
867,0.03737550528518551
868,0.02632023866204377
869,0.16747589070529018
870,0.008949779484428133
871,0.023835498907402282
872,0.1868640418730689
873,0.27224490773745713
874,0.007384492573737127
875,0.09470313524650371
876,0.11012094754259052
877,0.18600644523123852
878,0.41596138607880023
879,0.11211679149942158
880,0.043799105363381184
881,0.27700749203821085
882,0.2788416741418219
883,0.26737004090874295
884,0.10857152706132135
885,0.13719173064475956
886,0.39191551674585556
887,0.25831315937929983
888,0.06672349131290374
889,0.0724435929062255
890,0.05374327270507085
891,0.438977558411328
892,0.29470226213658257
893,0.31282647141286984
894,0.09962795944961325
895,0.11232036602039783
896,0.04163499102897025
897,0.0199930430341564
898,0.07673105807825392
899,0.5760823560360635
900,0.03985574881588384
901,0.022897403920010648
902,0.439558003574683
903,0.01362124155390313
904,0.006234803428329737
905,0.10507108611957683
906,0.14904628734524616
907,0.307445729637741
908,0.008123518571746844
909,0.3823625596399918
910,0.056581283687777546
911,0.029640183567599388
912,0.026685607439263147
913,0.05652364944928981
914,0.11016158089040015
915,0.42642258009685596
916,0.0038138192432716983
917,0.05975393536062417
918,0.05057804606460911
919,0.0569824112396208
920,0.0295118539662241
921,0.11561634966698381
922,0.017484672265403987
923,0.04232250118559995
924,0.22010241024503838
925,0.10545601699430335
926,0.46440800283069855
927,0.051458278675525174
928,0.08287074032176171
929,0.2605772143061304
930,0.04141532389112082
931,0.6814437383274147
932,0.09217314523219267
933,0.4400208313329768
934,0.5764907125644492
935,0.010555147322812184
936,0.3614729164545174
937,0.07100179477575055
938,0.0565065049629057
939,0.12471636337080075
940,0.05445229537190069
941,0.009748104667827604
942,0.04630937374803705
943,0.3020168466965115
944,0.02933423129467911
945,0.3585174550492329
946,0.006827594567250343
947,0.017161572123934533
948,0.10802082677699737
949,0.15674231463183294
950,0.05903406452538014
951,0.3218107530349852
952,0.26501153283650897
953,0.025950565571522352
954,0.6554486328809283
955,0.4326888700092947
956,0.506743234530049
957,0.11649860632961778
958,0.46785387266570205
959,0.24482100631200862
960,0.0505203676776284
961,0.032015421295390395
962,0.1743598214835534
963,0.11684173623103161
964,0.5623097279101905
965,0.07186943587060717
966,0.05598422779113916
967,0.045804013180312554
968,0.15139240375196197
969,0.2945635898300835
970,0.09452187973230827
971,0.4140677758696563
972,0.3365801104079027
973,0.10632333151062881
974,0.28082899965780234
975,0.07698439705383862
976,0.27652519477235765
977,0.15651950841900894
978,0.01026536069048823
979,0.16679709907660914
980,0.3777286615608953
981,0.2867884889705167
982,0.02522955573712465
983,0.11870930483797966
984,0.09899102652473
985,0.3381429871652498
986,0.4803710717733566
987,0.04131273179944798
988,0.11646573915802744
989,0.2681089652270804
990,0.6500902365256931
991,0.18428840373126523
992,0.2702830283386403
993,0.33156949968281524
994,0.5576958523864891
995,0.017258400363889773
996,0.052713121655260056
997,0.4504629702983941
998,0.014132170353694922
999,0.05990517692961449
1000,0.1341716708495055
1001,0.05525825916029051
1002,0.009706510301993009
1003,0.6174710106781411
1004,0.2644956753384546
1005,0.16617632832056667
1006,0.5474877077691652
1007,0.09168091819784621
1008,0.3434460091716286
1009,0.22680152044865914
1010,0.0464609614875507
1011,0.07144796610148284
1012,0.10094398073885326
1013,0.22425125848612723
1014,0.4162166744189463
1015,0.025077931301832376
1016,0.43563335884073623
1017,0.019890861627350622
1018,0.04112268182825852
1019,0.008548804791254042
1020,0.3549190480323518
1021,0.5393827829152296
1022,0.34797043544319417
1023,0.0345880970890403
1024,0.012771773736434898
1025,0.053381109327681406
1026,0.014990994790821565
1027,0.3920348933457193
1028,0.030389871695418895
1029,0.14860896016915226
1030,0.23981742049344848
1031,0.007094299386038259
1032,0.3936487956043713
1033,0.019472152173351246
1034,0.04635876049411177
1035,0.2706342146358958
1036,0.08168711992022791
1037,0.380694184907777
1038,0.30327719194259456
1039,0.20786742069864758
1040,0.7040641439437274
1041,0.4101887102165675
1042,0.7097573064896489
1043,0.11484794615921372
1044,0.49906944164046785
1045,0.07626113448084305
1046,0.050147830544533936
1047,0.010795806466276188
1048,0.13809232873221378
1049,0.06176960559506456
1050,0.042650618048988724
1051,0.06243348576870493
1052,0.015709589150140424
1053,0.009455351087938376
1054,0.8326065898474176
1055,0.012405301356000455
1056,0.036788168585263875
1057,0.6292182375398814
1058,0.011645455098136121
1059,0.2204689648636216
1060,0.05370253414255902
1061,0.016298853435090528
1062,0.5159856963614428
1063,0.07816965824237956
1064,0.5475042873066575
1065,0.5473233724422834
1066,0.2961688383517262
1067,0.04665118018297405
1068,0.020926443275186255
1069,0.6562623431171459
1070,0.17260540786854453
1071,0.020710103980305827
1072,0.1255022250723543
1073,0.024368566223327413
1074,0.013358678837443827
1075,0.18110839069526188
1076,0.20524395345839908
1077,0.048459848115817064
1078,0.050369441808667634
1079,0.09362958115909466
1080,0.27318147053198955
1081,0.03796965979018962
1082,0.1553532023663546
1083,0.18230847128014782
1084,0.026099916204413293
1085,0.09497882813232232
1086,0.006381812233471931
1087,0.540811531975112
1088,0.02305308502044233
1089,0.5239106039533976
1090,0.20806038693467474
1091,0.014222342893985196
1092,0.38674934415789197
1093,0.02395039654594197
1094,0.033384643777481314
1095,0.4279913015695797
1096,0.005159168621739058
1097,0.059254641789179135
1098,0.35950056825131893
1099,0.15632446638605638
1100,0.06398444982124345
1101,0.051761680133582406
1102,0.1877311529283658
1103,0.15726849546680088
1104,0.17471390401690198
1105,0.226087972808846
1106,0.2622949926580299
1107,0.6813950117465255
1108,0.05103416431864539
1109,0.6369335810489537
1110,0.024854306264854964
1111,0.009507488249655784
1112,0.047883131309701045
1113,0.018762017025081318
1114,0.40900195108639076
1115,0.23545832624890248
1116,0.45955169415661584
1117,0.24117864277620693
1118,0.146628814665231
1119,0.42105829856413346
1120,0.005683376955836983
1121,0.60462348674481
1122,0.051762385763266375
1123,0.22915258358754553
1124,0.08944851637348368
1125,0.4138102588758769
1126,0.14601723994093005
1127,0.059753988147691804
1128,0.039506382562279826
1129,0.04095438286682561
1130,0.45323777222114764
1131,0.19677044084119302
1132,0.03451130249051939
1133,0.28249962393158795
1134,0.264984101369771
1135,0.08032887237970321
1136,0.48667207377367
1137,0.4273804784888153
1138,0.064448746326067
1139,0.016896251527329386
1140,0.024177977830309793
1141,0.015270947235129586
1142,0.007904941626976674
1143,0.011964300960225091
1144,0.07938084101269106
1145,0.17297976990613345
1146,0.247661799155001
1147,0.0671258442295326
1148,0.30587137859053687
1149,0.3983293492097998
1150,0.09300650429340987
1151,0.0990898635210163
1152,0.007487057302935573
1153,0.2570721828129322
1154,0.04858297483931016
1155,0.7295877193639013
1156,0.29410281421588447
1157,0.1012973297113546
1158,0.39808361019790517
1159,0.42848764914587667
1160,0.42746361937147553
1161,0.35973416408069325
1162,0.3328600373551428
1163,0.33553433444949365
1164,0.32005542858197217
1165,0.09912478882578438
1166,0.1629482938840113
1167,0.07768502056053228
1168,0.47177271183639446
1169,0.03586898303350031
1170,0.2142348226380372
1171,0.018863729972104882
1172,0.06948359728067462
1173,0.2308604274965877
1174,0.3132581402832779
1175,0.09349981682702417
1176,0.17137041055282065
1177,0.5122103288974195
1178,0.01380707520445506
1179,0.18255489678160353
1180,0.17488983261160235
1181,0.02964410702787168
1182,0.48287435165440235
1183,0.15052436811930062
1184,0.31766227672534575
1185,0.1511411994179417
1186,0.3185351006182024
1187,0.24041177997443922
1188,0.534783678264018
1189,0.23100281308092602
1190,0.6240437845352119
1191,0.5727193298223352
1192,0.20314028183274155
1193,0.32389234854916643
1194,0.451571388926103
1195,0.2412325612305114
1196,0.26258489721258366
1197,0.31959574399297386
1198,0.14853660892718273
1199,0.03507841069249093
1200,0.24565078424253747
1201,0.0936738986456665
1202,0.04613076871192325
1203,0.10568302921043154
1204,0.4440071088370531
1205,0.03733473562623317
1206,0.8199549249431652
1207,0.15667953163570802
1208,0.4772604368888193
1209,0.07747105009791583
1210,0.3051011921989796
1211,0.17941735626774397
1212,0.01706490491200181
1213,0.20887541802622697
1214,0.08320118413634014
1215,0.06345191717588987
1216,0.15246370367503892
1217,0.3495491982376707
1218,0.15693771356540268
1219,0.47213755097654775
1220,0.29200716538455973
1221,0.034200752714724135
1222,0.3825372913847729
1223,0.14193084208987172
1224,0.1364399908556547
1225,0.11836279526454006
1226,0.28482859148905143
1227,0.08650958474653436
1228,0.1319086758626847
1229,0.02388226743062494
1230,0.6694516941988301
1231,0.3740098973835791
1232,0.07414181050813959
1233,0.02655906864393947
1234,0.250527530403133
1235,0.16056818890494726
1236,0.02678350089774233
1237,0.3390620783394921
1238,0.551872638745914
1239,0.010433824852508924
1240,0.06804720439301509
1241,0.007435321457326493
1242,0.28629883937095724
1243,0.2877764768731176
1244,0.3062366346515895
1245,0.012239912845866565
1246,0.3402291308768476
1247,0.016533384349113903
1248,0.21358480343478858
1249,0.01592111046964591
1250,0.3256121957905618
